user_id,book_ids,keywords
37b3e60b4e4152c580fd798d405150ff,"{0: ['23546843', '96358', '25066780', '12067', '15819028', '8477057'], 1: ['156534', '2767052', '28762820', '23734628', '2767793', '22358462'], 2: ['27163013', '17333324', '23131087', '23200006'], 3: ['92143', '10138607', '9969571'], 4: ['18007564', '18630542', '7870457', '24983', '23093369', '16992']}","{0: ['robotic', 'end', 'knights', 'sort', '2014', 'nice', 'simple', 'quest', 'loki', 'millennia', 'know', 'witch', 'moments', 'threatens', 'having'], 1: ['counterpart', 'divine', 'kingdom', 'williamson', 'massive', 'known', 'don', 'tricked', 'post', 'ride', 'luckily', 'pilgrim', 'selling', 'special', 'low1'], 2: ['blackheart', 'starve', 'kolejna', 'chew', 'infuriating', 'drama', 'nimona', 'carriers', 'tried', 'ms', '05', 'dabbles', 'world', 'scorching', 'accurate'], 3: ['deserts', 'desire', 'massive', 'author', 'library', 'charlatan', 'breaking', 'undercover', 'novel', 'survivor', 'steadfastly', '1655', 'pops', 'says', 'voice'], 4: ['dazzling', 'vile', 'mrocznej', 'inventing', 'spent', '16', 'trafi', 'smak', 'crashing', 'chew', 'know', 'girlfriend', 'traveling', 'science', 'thought']}"
3816f107535adb43de098e75f4a4d4cc,"{0: ['15717943', '16068905', '26236956', '11505797', '17333880'], 1: ['15507958', '17617277', '17788401', '32075671', '17314430'], 2: ['15745950', '15745753', '16172634', '16099155', '13206900', '15729539'], 3: ['16034964', '17448960', '16101128', '11387515', '16070903', '18143977'], 4: ['11870085', '27362503', '17340050']}","{0: ['shallow', 'kingsley', 'drive', 'stick', 'spoke', 'snow', 'revolution', 'near', 'feelings', 'pain', 'knees', 'work', 'timesbestseller', 'nightmare', 'lives'], 1: ['common', 'died', 'killing', 'mind', 'knew', 'discover', 'set', 'drawn', 'family', 'winning', 'starr', 'maddox', 'question', 'soaring', 'really'], 2: ['gets', 'travis', 'disown', 'stunningly', 'knowing', 'cellar', 'admired', 'kingsley', 'friend', 'cameron', '1st', 'cove', 'kept', 'abernathy', 'taking'], 3: ['deep', 'death', 'walker', 'leaves', 'beach', 'laure', 'simple', 'mind', 'blaire', 'carter', 'breathtaking', 'ugly', 'start', 'night', 'wave'], 4: ['cut', 'virgin', 'completely', 'hard', 'ablaze', 'observation', 'transport', 'storybook', 'peace', 'especially', 'starr', 'single', 'thug', 'neurosurgeon', 'thousands']}"
38efcb61962516e020c5602e542bce08,"{0: ['6382879', '18776908', '24843427', '22594999', '23242668', '7781751', '23110300', '18168902'], 1: ['18754176', '6055836', '18591068'], 2: ['20818091', '18754187', '21894435'], 3: ['11045338', '15729226', '19373304', '42899', '18054865', '18877142', '22913988'], 4: ['22391696', '18129160', '71811', '22446836']}","{0: ['semester', 'kids', 'disarmed', 'stage', 'representations', 'thing', 'owner', 'slightly', 'ends', 'new', 'little', 'natural', 'adopts', 'service', 'kill'], 1: ['concert', 'deserved', 'joshua', 'rusty', 'loved', 'minded', 'love', 'detached', 'killed', 'watching', 'rainbow', 'secure', 'protective', 'shirtless', 'moves'], 2: ['sutton', 'finally', 'development', 'stomach', 'killing', 'centre', 'chest', 'tom', 'jameson', 'agenda', 'boyfriend', '18', 'corridor', 'dirt', 'bar'], 3: ['david', 'daughter', 'minded', 'chastain', 'joshua', 'inferno', 'left', 'larry', 'bed', 'vampires', 'shadows', 'bus', 'trouble', 'apology', 'warnings'], 4: ['crime', 'group', 'used', 'story', 'going', 'accident', 'normal', 'spoke', 'conscience', 'soon', 'start', 'thrown', 'earth', 'shakes', 'thanksgiving']}"
3932823bbeaea8651982e16f285afa65,"{0: ['16160797', '5310515', '32075671', '1232', '16068905'], 1: ['20170404', '77203', '2657', '13227454', '18293427', '5060378'], 2: ['7260188', '28187', '3', '18774964', '15818107', '3636'], 3: ['2767052', '19063', '136251', '2213661', '18214414', '6186357'], 4: ['9118135', '6068551']}","{0: ['shock', 'knows', 'grader', 'stronger', 'sal', 'late', 'pleasure', 'staunch', 'think', 'means', 'promise', 'abandon', 'translated', 'taking', 'heartless'], 1: ['friendship', 'kind', 'daly', 'later', 'novels', 'ghosts', 'window', 'figures', 'months', 'shank', 'representative', 'soon', 'revolution', 'mom', 'regional'], 2: ['katniss', 'home', 'given', 'surrounded', 'captivating', '13', 'leaving', 'accidentally', 'tells', 'bristow', 'debut', 'handand', 'aside', 'salander', 'tested'], 3: ['family', 'fan', 'graveyard', 'jewish', 'calls', '2007', 'attack', 'survive', 'thing', 'novels', 'walls', 'wife', 'longer', 'boarding', 'unfolds'], 4: ['discovers', 'infested', 'waging', '1994', 'powers', 'dangers', 'try', 'suicide', 'hasn', 'store', 'slip', 'trained', 'turned', 'question', 'strict']}"
39a1f484d632adf26d6dc7ed4efe657e,"{0: ['9361589', '8664353', '13206900', '16181775', '6493208', '7445'], 1: ['4667024', '11735983', '16101128'], 2: ['18007564', '7937843', '8442457', '2728527', '11387515', '7260188', '11235712', '13206760'], 3: ['8621462', '16143347'], 4: ['2767052', '6148028', '136251', '16160797', '18081809', '13206828']}","{0: ['sober', 'hela', 'office', 'surface', 'striped', 'lacks', 'precariously', 'oil', 'true', 'queen', 'searching', '50', 'passionate', 'wishes', 'testament'], 1: ['empire', 'gave', 'oddly', 'plunges', 'good', 'old', 'willingness', 'cassie', 'women', 'sleep', 'person', 'rex', 'starvation', 'rowling', 'timesbestselling'], 2: ['grandmother', 'district', 'taste', '13', 'old', 'looking', 'olympics', 'decade', 'lives', 'escaped', 'second', 'accept', 'nick', 'novel', 'whereabouts'], 3: ['finalist', 'finding', 'different', 'wants', 'plunges', 'best', 'connection', 'unprepared', 'liars', 'timesbestselling', 'tears', '2013', 'roth', 'spontaneous', 'started'], 4: ['excitement', 'walks', 'katniss', 'district', '1st', 'probability', 'peeta', 'twists', 'survivor', 'mary', 'spreading', 'endless', 'calling', 'cormoran', 'jeannette']}"
3a05839232db02692ef070ebc0fe6469,"{0: ['12294652', '14061955', '22055262', '8755785', '11735983', '18660447'], 1: ['23437156', '17347389', '18007564', '13188676', '8621462'], 2: ['10194157', '14061957', '6131164', '17383918'], 3: ['16248068', '7171637', '18460392', '15783514'], 4: ['11235712', '11870085', '19547856', '10025305', '12813630', '18692431']}","{0: ['serves', 'kill', 'eleanor', 'stiefvater', 'perfect', 'spun', 'rewritten', 'odds', 'timesbestselling', 'knit', 'looking', 'afraid', 'exactly', 'sexual', 'ordinary'], 1: ['dreams', 'created', 'mark', 'dormant', 'john', 'need', 'sinister', 'know', 'wedding', 'adam', 'selection', 'raised', 'reed', 'thirteen', 'ness'], 2: ['submit', 'knows', 'forever', 'dual', 'coldest', 'alina', 'tangled', 'cinder', '45', 'dazzling', 'jem', 'secrets', 'alienating', 'tahereh', 'blood'], 3: ['devices', 'determined', 'lettie', 'need', 'suicide', 'clock', 'shelter', 'benefits', 'capital', 'try', 'voice', 'technological', 'start', 'adult', 'red'], 4: ['deep', 'victorian', 'adorable', 'story', 'crumbling', 'stars', 'packed', 'shirt', 'great', 'knit', 'cinder', 'tracking', 'step', 'england', 'thrilling']}"
3adc477436666798f2235f92d23ca223,"{0: ['18143977', '15507958', '20170404', '9969571'], 1: ['8664353', '11387515', '9361589', '16181775', '38447'], 2: ['11870085', '15783514', '2728527', '18007564', '6148028', '7260188', '4667024', '16158542'], 3: ['19063', '136251', '7445'], 4: ['2767052', '8442457', '6493208', '8621462', '2213661']}","{0: ['specialized', 'pawn', 'humor', 'suspended', 'stunningly', 'refuses', 'shadows', 'punishment', 'sports', 'peel', 'race', 'poor', 'abide', 'tiny', 'unbroken'], 1: ['different', 'happened', 'past', 'scenes', 'profits', 'wire', 'precede', 'hela', 'precariously', 'peeta', 'leave', 'true', 'southern', 'rows', 'stirring'], 2: ['katniss', 'love', 'perfect', 'everdeen', 'thing', '13', 'cast', 'helped', 'peeta', 'capitol', 'women', 'completely', 'bossy', 'farm', 'looking'], 3: ['gale', 'funny', '2007', 'profits', 'liesel', 'cancer', 'assembled', 'births', 've', 'life', 'travel', 'thinking', 'scattered', 'quite', 'star'], 4: ['feeling', 'warning', 'known', '1962', 'ramshackle', 'members', 'distance', 'unforgettable', 'tall', 'representative', 'ghosts', 'surrounded', 'novel', 'suicide', 'ultimate']}"
3aee9278dddcc99d8e0af367dff3d037,"{0: ['13104080', '13414446'], 1: ['15745753', '14061957', '16069030', '12578077'], 2: ['16096824', '13206900', '12294652', '18798983', '13188676', '14061955', '23437156', '9627755'], 3: ['13206828', '23395680', '17347389', '8755785', '22489107'], 4: ['11235712', '11870085', '16248068', '14290364', '10194514', '22055262']}","{0: ['ronan', 'keeps', 'extraordinary', 'smallest', 'shadowhunters', 'read', 'married', 'run', 'kell', 'needs', 'level', 'adventure', 'terminal', 'grey', 'wanted'], 1: ['kestrel', 'just', 'cyborg', 'eager', 'magic', 'rivalries', 'edition', 'living', 'secret', 'price', 'watched', 'daemon', 'plot', 'song', 'makes'], 2: ['khalid', 'closely', 'identity', 'stands', 'eighteen', 'choose', 'debut', 'stronghold', '45', 'suddenly', 'isla', 'hunger', 'ready', 'times', 'fold'], 3: ['discover', 'different', 'classic', 'magic', 'prevent', 'actually', 'beguiles', 'save', 'urban', 'called', 'sebastian', 'transporting', 'group', 'shadowhunters', 'summoner'], 4: ['defiant', 'kell', 'unravel', 'action', 'infected', 'dark', 'mojo', 'shrinking', 'saves', 'slip', 'tale', 'thought', 'spend', 'forever', 'thrilling']}"
3b27bc635cc3bfc7672147429859ef22,"{0: ['11870085', '15783514', '19063', '7260188', '136251', '9118135'], 1: ['2767052', '18007564', '6148028', '9969571', '77203', '13335037', '15745753'], 2: ['11387515', '4667024', '6493208', '7445', '16158542', '3591262', '1618', '1232'], 3: ['2728527', '2213661'], 4: ['16160797', '13227454']}","{0: ['stars', 'playing', 'mississippi', 'teenage', 'surrender', 'rare', 'shock', 'really', 'hazel', 'plays', 'repository', 'prim', 'american', 'unbroken', 'north'], 1: ['making', 'human', 'pitted', 'materials', 'willing', 'seemingly', 'queenie', 'promise', 'stakes', 'puzzles', 'capitol', 'stunning', 'pleasure', 'runneris', 'say'], 2: ['olympic', 'forgotten', 'jeannette', 'family', 'story', 'think', 'town', 'plotting', 'maureen', 'astonishing', 'mind', 'curious', 'christopher', 'hela', 'feelings'], 3: ['literary', 'lines', 'eccentric', 'queenie', 'ages', 'fist', 'novel', 'couldn', 'uplifting', 'tragic', 'thirty', 'seduction', 'returns', 'story', 'want'], 4: ['kite', 'walk', 'age', 'redemption', 'painted', 'important', 'unexpected', 'tensions', 'near', 'sweeping', 'stranded', 'ugly', 'strike', 'tweed', 'unfolding']}"
3b32f5275a55a2cb5d4d0ddc9d7bc931,"{0: ['18143977', '9969571', '19063', '13496', '136251', '13206760', '2429135'], 1: ['22557272', '13206900', '2728527'], 2: ['7937843', '13206828', '28187', '3'], 3: ['2767052', '6148028', '15745753', '7260188', '11235712', '9361589'], 4: ['15783514', '8442457', '2213661', '8621462', '15507958']}","{0: ['shock', 'life', 'stunningly', 'feast', 'ruby', 'lifetime', 'stepsister', 'french', 'owens', 'wolf', 'plays', 'mother', 'accomplice', 'trilogy', 'whereabouts'], 1: ['letters', 'disappears', 'experience', 'like', 'ocean', 'failing', 'shadow', 'willingness', 'reminder', 'neil', 'realize', 'spellbinding', 'unable', 'forced', 'neighbors'], 2: ['percy', 'lived', 'suspended', 'control', 'dangers', 'guernsey', 'jack', 'families', 'harry', 'run', 'actually', 'son', 'life', 'good', 'knows'], 3: ['katniss', 'enthrall', 'love', 'england', 'cyborg', 'unique', 'standing', 'celia', 'ocean', 'remarkable', 'bound', 'changed', 'white', 'matter', 'friend'], 4: ['edge', 'wanders', 'people', 'ability', 'solitary', 'history', 'strange', 'distance', 'isn', 'means', 'turns', 'summers', 'flashes', 'tribute', 'dangers']}"
3b3f26019b3a5dbecb49c5faf1abce4c,"{0: ['15745753', '11387515', '8442457', '7260188', '2728527'], 1: ['22557272', '9361589', '23395680', '23437156', '136251', '13335037'], 2: ['15783514', '18143977', '13206760', '19063', '11735983', '20170404', '4667024', '22055262'], 3: ['2767052', '6148028'], 4: ['11870085', '16160797', '17347389', '19547856']}","{0: ['nick', 'shrinking', 'guernsey', 'stronghold', 'ordinary', 'katniss', 'staying', 'satisfying', 'plague', 'night', 'proclaimed', 'promises', 'antari', 'trained', 'kady'], 1: ['don', 'need', 'future', 'wildest', 'peeta', 'germans', 'paperback', 'speak', 'reves', 'nomadic', 'shock', 'representative', 'suburban', 'commuter', 'panem'], 2: ['girl', 'little', 'normally', 'surrounded', 'deftly', 'save', 'deadly', 'house', 'liesel', 'stay', 'try', 'theater', 'powerful', '13', 'edge'], 3: ['katniss', 'peeta', 'fascinating', 'capitol', 'fanatical', 'revenge', 'defiant', 'competition', 'cultivation', 'undergo', 'think', 'survive', 'amy', 'smart', 'want'], 4: ['emerge', 'strike', 'wakes', 'ambitious', 'suddenly', 'power', 'lunar', 'hazel', 'doubt', 'tried', 'including', 'stopping', 'sneak', 'tracker', 'pleasure']}"
3c518afc5503c65d408a782b1fd18183,"{0: ['18798983', '12294652', '9627755', '13104080', '16143347', '17347389', '18006496'], 1: ['16096824', '14061955', '10194157', '15283043'], 2: ['13206900', '11235712', '13206828', '23437156', '22489107', '16069030', '20613470', '13138635', '18692431'], 3: ['15745753', '14290364'], 4: ['13206760', '22055262', '15839984']}","{0: ['return', 'jacin', 'fairest', 'shifting', 'jase', 'seeing', 'princess', 'york', 'love', 'agonizing', 'sweet', 'lord', 'revolution', 'mean', 'knows'], 1: ['entire', 'defeat', 'intruding', 'line', 'evening', 'jeans', 'personal', 'alina', 'wants', 'learned', 'resolves', 'learns', 'feyre', 'palace', 'samantha'], 2: ['levana', 'cinder', 'stepmother', 'black', 'job', 'exactly', 'comes', 'lunar', 'gamble', 'sophisticated', 'country', 'stories', 'thorne', 'abandons', 'dies'], 3: ['elect', 'eighteen', 'line', 'continues', 'booth', 'key', 'choice', 'love', 'tormented', 'school', 'strangely', 'span', 'aelin', 'person', 'romance'], 4: ['dolls', 'universe', 'adventure', 'nyx', 'delilah', 'makes', 'head', 'servicing', 'missing', 'terrain', 'sixteen', 'figure', 'ronan', 'suspense', 'important']}"
3d7dd3c1aa0d91b908cacd6e0a08f5bf,"{0: ['18593175', '17255265', '16070018', '17156015', '18809943', '21857294'], 1: ['18301124', '18143950', '16102004', '16090981', '17230559', '17977710'], 2: ['18468559', '22843341', '17792606', '17337562', '17880708'], 3: ['28678119', '20761374'], 4: ['15717943', '15784909', '13312527', '18134894', '25802884', '15760001']}","{0: ['ryan', 'especially', 'job', 'sold', 'readers', 'simple', 'stranger', 'mansion', 'jocelyn', 'mysterious', 'mclachlan', 'learning', 'wealth', 'action', 'claire'], 1: ['javier', 'drake', 'loss', 'contains', 'join', 'lousy', 'drove', 'listed', 'tale', 'ward', 'line', 'soon', 'ruined', 'player', 'senior'], 2: ['started', 'happily', 'way', 'age', 'kaspen', 'choice', 'dublin', 'struck', 'chance', 'sight', '27', 'curvy', 'reading', 'stunning', 'grief'], 3: ['destined', 'despair', 'tossing', 'lousy', 'lawyer', 'stay', 'chicken', 'fucking', 'beginning', 'intern', 'night', 'butler', 'appears', 'suitable', 'accepts'], 4: ['deal', 'memories', 'jocelyn', 'unfortunately', 'horror', 'past', 'soul', 'accepted', 'skittish', 'controlling', 'layken', 'think', 'female', 'screwed', 'tby789']}"
3e94b20288134bdd76c79f1da754009d,"{0: ['2213661', '7937843', '28187', '4667024', '20170404', '8667848'], 1: ['8621462', '6068551', '13335037', '1656001', '38447', '256683'], 2: ['19063', '136251', '3', '22557272', '8442457', '8664353', '11387515'], 3: ['2728527', '71811', '5310515', '15507958'], 4: ['11870085', '1618']}","{0: ['skeeter', 'movement', 'group', 'suffocating', 'stockett', 'save', 'normal', 'pre', 'just', 'patrick', 'moves', 'slumps', 'air', 'town', 'old'], 1: ['filled', 'desperation', 'ovaries', 'morning', 'melanie', 'clary', 'grace', 'moving', 'forces', 'spun', 'simulations', 'rest', 'wise', 'oddly', 'relies'], 2: ['life', 'foster', 'munich', 'cunning', 'symphony', '2007', 'disappeared', 'harry', 'covered', 'thirst', 'soul', 'closet', 'day', 'unbroken', 'amity'], 3: ['eat', 'early', 'change', 'ovaries', 'unravel', 'washington', 'needed', 'takes', 'cross', 'soon', 'connect', 'winner', 'thousands', 'guernsey', 'acts'], 4: ['divergent', 'wardrobe', 'actor', 'plans', 'lost', 'details', 'mind', 'twist', 'turn', 'surface', 'intense', 'stretch', 'sort', 'treasure', 'love']}"
3ed584f0d870f5abea193fa0335fe7a4,"{0: ['13206828', '12294652', '22055262', '9627755', '13138635', '20560137', '16101128'], 1: ['10194157', '15283043', '18692431'], 2: ['22489107', '14061957', '20613470', '9969571', '8755785'], 3: ['13206760', '16143347', '17347389', '16069030', '14290364', '13414446'], 4: ['11235712', '17878931', '8490112', '25494343']}","{0: ['samantha', 'enemy', 'lanes', 'span', 'reeds', 'met', 'silvers', 'oasis', 'languages', 'lockhart', 'adam', 'teenage', 'grisha', 'evan', 'starbound'], 1: ['dangerously', 'dullest', 'known', 'efforts', 'marissa', 'laroux', 'good', 'warriors', 'runs', 'lose', 'poverty', 'servicing', 'prodigy', 'los', 'magical'], 2: ['classic', 'stay', 'law', 'characters', 'impoverished', '2044', 'decades', 'elect', 'stumbles', 'alec', 'celaena', 'finds', 'bestselling', 'confront', 'refugee'], 3: ['discovers', 'kestrel', 'disaster', 'liars', 'wanted', 'treaty', 'group', 'marissa', 'second', 'city', 'begins', 'captain', 'military', 'lines', 'supernatural'], 4: ['demons', 'unveiled', 'acclaimed', 'mother', 'slit', 'intent', 'darkling', 'secret', 'plague', 'thousands', 'stake', 'friendship', 'tarver', 'languages', 'live']}"
405965e995cf54fa346c40f611148e7c,"{0: ['18007564', '18143977', '7937843', '1618', '5310515', '11735983'], 1: ['2728527', '2213661', '4667024', '9969571', '22557272', '6493208'], 2: ['6148028', '19063', '8442457', '2429135'], 3: ['11870085', '136251', '9361589', '8621462', '38447'], 4: ['2767052', '15783514', '28187', '7445']}","{0: ['spreading', 'literary', 'panem', 'tale', 'superbly', 'seven', 'ambitious', 'realize', 'tris', 'paper', 'profits', 'werner', 'place', 'punched', 'stranded'], 1: ['game', 'knew', 'overcome', 'land', 'willing', 'precariously', 'police', 'parades', 'polio', 'scale', 'minute', 'sparks', 'run', 'strange', 'cells'], 2: ['parents', 'terrible', 'disappeared', 'native', 'laure', 'mystery', 'award', '12', 'unforgettable', 'deep', 'cringe', 'grows', 'toddler', 'seventeenth', 'trilogy'], 3: ['ingenuity', 'impossible', 'monster', 'precariously', 'dark', 'cancer', 'tested', 'did', 'offers', 'confronts', 'unreliable', 'pictures', 'towns', 'aibileen', 'say'], 4: ['walls', 'help', 'ago', 'race', 'surrounded', 'night', 'stirring', 'turned', 'master', 'germans', 'uncovered', 'teenage', 'underworld', 'sworn', 'region']}"
4067184200f3f78ed31283724f2d989b,"{0: ['13496084', '17798287', '18076876'], 1: ['16113791', '13312527', '17792606', '17880714', '22020052'], 2: ['17158596', '15745950', '13372690', '12368985', '15731779', '18134249', '13596809', '17377032', '15981894'], 3: ['22843341', '19080006', '18693621', '15704001'], 4: ['17200687', '27362503', '22471294', '24920901']}","{0: ['rollins', 'embarrassing', 'intense', 'slim', 'razor', 'man', 'shock', 'intensely', 'face', 'noah', 'act', 'neighbor', 'knew', 'rule', 'tear'], 1: ['crushing', 'insignificant', 'donavan', 'life', 'war', 'limits', 'driven', 'rivals', 'fight', 'interactions', 'later', 'layken', 'point', 'secure', 'price'], 2: ['forever', 'stand', 'inside', 'international', 'cockycaptain', 'drove', 'couldn', '105', 'tormented', 'sudden', 'circuit', 'intense', 'walking', 'saw', 'brother'], 3: ['determined', 'destroying', 'treat', 'limits', 'pretend', 'closet', 'bid', 'isn', 'carnival', 'family', 'ones', 'surely', 'star', 'abundantly', 'sarcastic'], 4: ['deeply', 'unknown', 'times', 'graphic', 'absolute', 'met', 'dad', 'thrust', 'sordid', 'exception', 'sienna', 'saved', 'test', 'skirt', 'maybe']}"
410e2d7f3923cb03a907cb7497685877,"{0: ['16073738', '3819326', '9542259', '6659254', '6353014'], 1: ['9394156', '12988016', '17619013', '11053874', '7044445'], 2: ['6148028', '12119496', '30687916', '22571699'], 3: ['12578077', '3241366', '13040826', '7831145', '25293695'], 4: ['2767052', '17314430', '11459863', '15781026', '6286042', '15717876']}","{0: ['serial', 'justice', 'enjoyable', 'starts', 'fallen', 'souls', 'rest', 'kate', 'new', 'mental', 'threatens', 'panem', 'shadow', 'lit', 'act'], 1: ['psy', 'isn', 'cusp', 'drew', 'magical', 'easily', 'ready', 'people', 'katniss', 'wealthy', 'loose', 'selected', 'singh', 'prince', 'looming'], 2: ['charles', 'katniss', 'cold', 'edge', 'strings', 'kids', 'fights', 'cities', 'europe', '13th', 'deadly', 'affairs', 'survival', 'resulted', 'coyote'], 3: ['discovers', 'disciplined', 'body', 'accept', 'magical', 'readies', 'closest', 'father', 'family', 'catching', 'true', 'wave', 'help', 'arrogant', 'talking'], 4: ['depressed', 'victory', 'old', 'forever', 'hands', 'things', 'existence', 'accents', 'kate', 'daemon', 'thousands', 'tour', 'stoke', 'spotted', 'shock']}"
419dfd723edeb5e27f50aa2382f9aa86,"{0: ['2767052', '2657', '11925514', '19351043'], 1: ['8442457', '11870085', '6218281', '5310515', '6407014'], 2: ['6148028', '2728527', '7260188', '136251', '19063', '3', '2626492', '6777616'], 3: ['1618', '38447', '9673436', '18143977'], 4: ['18007564', '8621462', '32145', '13507212']}","{0: ['society', 'nimona', 'human', 'supremely', 'stronger', 'seen', 'outstanding', 'plans', 'professor', 'noble', 'lives', 'young', 'alive', 'capitol', 'triumph'], 1: ['newbery', 'dog', 'graphic', 'parents', 'perceives', 'like', 'hale', 'tragic', 'respiratory', 'slip', 'parades', 'noelle', 'win', 'statement', 'rocked'], 2: ['harry', 'katniss', 'talent', 'north', 'hogwarts', 'new', 'deal', 'medal', 'strings', '12', 'artist', 'juliet', 'damaged', 'early', 'thinks'], 3: ['fist', 'finding', 'perceives', 'days', 'tall', 'colonel', 'suddenly', 'crazy', 'unwitting', 'stolen', 'odds', 'tie', 'acts', 'roach', 'logical'], 4: ['england', 'monster', 'warmth', 'anne', 'accordionist', 'power', 'doses', 'supplies', 'turned', 'suspect', 'later', 'subversive', 'stakes', 'tributes', 'treason']}"
41de50dd3cf47a746ff1fa2391015680,"{0: ['17617277', '17158596', '12368985', '17230559', '27362503', '17340050'], 1: ['17333880', '17448960', '17200687', '18593175', '17983690', '17267122', '18076876', '16114861'], 2: ['16163690', '16102004', '16113791', '22471294'], 3: ['16070018', '17230557', '16109563', '16093188', '24920901'], 4: ['18134894', '17792606']}","{0: ['ryan', 'kong', 'spot', 'eighteen', 'emily', 'small', 'mind', 'game', 'rejected', 'novel', 'want', 'livelihood', 'consequences', 'kyle', 'sexy'], 1: ['rule', 'distraction', 'laid', 'crash', 'kiss', 'meant', 'don', 'master', 'loses', 'shaw', 'wanting', 'like', 'make', 'powerful', 'shakin'], 2: ['lands', 'straight', 'clear', 'hell', 'times', 'dream', 'allen', 'tabitha', 'chapter', 'ablaze', 'dark', 'sure', 'rekindle', 'happily', 'tell'], 3: ['destiny', 'despite', 'master', 'garrett', 'circuit', 'bestselling', 'sex', 'calls', 'tried', 'letting', 'secrets', 'just', 'tale', 'stranger', 'adult'], 4: ['decency', 'tess', 'unknown', 'fighting', 'action', 'named', 'information', 'criminals', 'end', 'thrilling', 'steely', 'son', 'think', 'seduction', 'boy']}"
41ff989d2a2f4f3b3188ffcf1e01c853,"{0: ['19063', '7937843', '8621462', '4667024', '1618', '6493208'], 1: ['18007564', '18143977', '8442457', '28187', '43641'], 2: ['15783514', '2728527', '8664353', '2213661', '5310515', '7445', '2429135'], 3: ['9361589', '38447', '11387515', '2657'], 4: ['22557272', '15507958', '9969571']}","{0: ['sprawling', 'lives', 'ovaries', 'tall', 'prevented', 'suicide', 'shadow', 'ran', 'overcome', 'picture', 'amalgam', 'soul', 'unbroken', 'money', 'timeless'], 1: ['gave', 'late', 'ordinary', 'overcomes', 'power', 'stranded', 'leaves', 'wins', 'specialized', 'plans', 'roots', 'camp', 'save', 'pre', 'plane'], 2: ['terrifying', 'man', 'owens', 'letter', 'guises', 'devoted', 'museum', 'moving', 'miranda', 'darkly', 'adventures', 'towns', 'new', '1932', 'auggie'], 3: ['involved', 'intrigue', 'classmates', 'power', 'degree', 'readers', 'created', 'story', 'win', 'utopia', 'breathtaking', 'tragic', 'theaters', 'ages', 'satyr'], 4: ['history', 'wardrobe', 'age', 'pullman', 'steady', 'takes', 'really', 'ness', 'ghosts', 'life', 'unflinching', 'teenager', 'meets', 'surface', 'ultimately']}"
42453d4514faf1fb64c382aeb4c793d3,"{0: ['22267616', '22714908', '20818091', '13246997', '5199022', '11045338', '22594999'], 1: ['18776908', '6382879', '22913988', '14061520', '17901475', '7129023', '18773407'], 2: ['22517659', '18754187', '18754176', '23242668', '18005253', '22714914', '22714912', '22714910', '9305362'], 3: ['16159276', '16076072']}","{0: ['scars', 'job', 'echoes', 'spreading', 'focused', 'odd', 'skills', 'reclaim', 'cross', 'station', 'tommy', 'mick', 'testimony', 'join', 'coalition'], 1: ['jack', 'couple', 'dismissed', 'looks', 'joining', 'don', 'teach', 'fighting', 'jin', 'shares', 'leader', 'vouch', 'lead', 'sans', 'pleasure'], 2: ['team', 'straight', 'guy', 'sloane', 'classes', 'joy', 'downs', 'recon', 'abbott', 'agenda', 'danger', 'surface', 'chaser', 'survive', 'throws'], 3: ['detective', 'destructive', 'looks', 'streets', 'cia', 'belonging', 'caprices', 'track', 'swears', 'activists', 'prince', 'series', 'unlikely', 'kissed', 'insular'], 4: ['decides', 'understand', 'acclaimed', 'named', 'hobbs', 'crazy', 'think', 'starting', 'families', 'sober', 'set', 'terrified', 'thought', 'orleans', 'spiral']}"
426e03d9591ed9f8e0bce12814c94641,"{0: ['2767052', '6148028', '18007564', '19063', '9969571', '15745753', '18143977'], 1: ['22557272', '35729', '18214414', '8559047', '42900'], 2: ['11870085', '11735983', '42899', '13335037', '13570854', '6068551'], 3: ['7260188', '8667848', '16160797', '7937843'], 4: ['11235712', '6381205', '4345498']}","{0: ['selected', 'inventive', 'enemy', 'stops', 'resulted', 'outside', 'pitted', 'set', 'spinster', 'fanatical', 'longtime', 'accordion', 'tour', 'investigates', 'katniss'], 1: ['decision', 'dust', 'including', 'race', 'investigation', 'nature', 'eat', 'slave', 'kate', 'watts', 'make', 'makes', 'seemingly', 'stretch', 'strike'], 2: ['consequences', 'suddenly', 'fellow', 'jack', 'human', 'eleanor', 'terminal', 'collins', 'true', '13', 'desperately', 'candor', 'ages', 'shunned', 'brilliantly'], 3: ['district', 'distance', 'suicide', 'nature', 'confines', 'really', 'boy', 'chapter', 'unable', 'fantastical', 'testing', 'academy', 'shock', 'celebration', 'virtual'], 4: ['devote', 'friend', 'vengeance', 'parts', 'abnegation', 'deeds', 'cinder', 'tribulations', 'travels', 'stronger', 'exploring', 'tide', 'started', 'shrinking', 'told']}"
