user_id,book_ids,keywords,in_one
8959331b6f8f309d65adccee576e59d8,"{0: [18143977, 8442457, 11870085, 9361589, 8664353, 13158800, 2728527], 1: [15790842, 16181775], 2: [4667024, 18774964, 7937843, 6493208], 3: [22557272, 19063, 21853621, 18007564, 18293427, 15783514], 4: [20170404, 17333223, 2767052, 19486412, 6148028, 2429135]}","{0: ['situations', 'gorgeous', 'minute', 'surprising', 'precede', 'try', 'staunch', 'scientifically', 'raids', 'miraculously', 'slick', 'werner', 'inside', 'completely', 'peeta'], 1: ['completely', 'forced', 'meet', 'rosie', 'poignant', 'friend', 'simply', 'mississippi', 'winner', 'train', 'pierced', 'reveal', 'spellbinding', 'pie', 'father'], 2: ['mother', 'teenage', 'breaking', 'kills', 'bond', 'frightening', 'scientists', 'till', 'journey', 'chatty', '13th', 'definitely', 'tobacco', 'medicine', 'help'], 3: ['end', 'ex', 'ocean', 'poignant', 'boys', 'art', 'billions', 'unlikely', 'magical', 'new', 'tom', 'stops', 'televised', '1962', 'rooms'], 4: ['disappeared', 'wants', 'capitol', 'symphony', 'convinced', 'stop', '1950s', 'projectis', 'theo', 'lets', 'troupe', 'actor', 'strange', 'miraculously', 'unable']}","[18143977, 8442457, 11870085, 9361589, 8664353, 13158800, 2728527, 15790842, 16181775, 4667024, 18774964, 7937843, 6493208, 22557272, 19063, 21853621, 18007564, 18293427, 15783514, 20170404, 17333223, 2767052, 19486412, 6148028, 2429135]"
7ceac7249b88317ea7403e1021170baa,"{0: [2767052, 9969571, 11235712, 2429135, 7937843], 1: [6148028, 18007564, 15783514, 19063, 11735983, 38447], 2: [7260188, 20170404, 22557272, 4667024, 8306857, 2213661, 13538873], 3: [9361589, 8442457], 4: [11870085, 18143977, 13496, 8490112, 6381205]}","{0: ['slowly', 'neighbors', 'fist', 'summers', 'scion', 'players', 'stranded', 'puzzles', 'society', 'prose', 'neil', 'pop', 'willing', 'home', 'district'], 1: ['draws', 'families', 'mystery', 'new', 'farmhouse', 'perfectionist', 'skills', 'resist', 'web', 'parades', 'starlight', 'end', 'ring', 'sure', 'help'], 2: ['night', 'job', 'graveyard', 'sussex', '13', 'fat', 'deck', 'despite', 'new', 'eerie', 'katniss', 'involved', 'days', 'goes', 'spellbinding'], 3: ['evasive', 'etiquette', 'perfectionist', 'brush', 'derailed', 'dangerous', 'unforgettable', 'thought', 'suzanne', 'abide', 'ride', 'speaks', 'volumes', 'octogenarian', 'master'], 4: ['ended', 'virtue', 'grows', '24', 'pray', 'truth', 'like', 'dunne', 'surprising', 'struggles', 'despite', 'spell', 'transformed', 'tracker', 'alexia']}","[2767052, 9969571, 11235712, 2429135, 7937843, 6148028, 18007564, 15783514, 19063, 11735983, 38447, 7260188, 20170404, 22557272, 4667024, 8306857, 2213661, 13538873, 9361589, 8442457, 11870085, 18143977, 13496, 8490112, 6381205]"
3c518afc5503c65d408a782b1fd18183,"{0: [13206828, 10194157, 2767052, 7896527, 14061955, 9275658, 6148028, 7260188, 8306857, 17347389], 1: [13206760, 256683, 10025305, 13104080], 2: [13206900, 11735983, 23437156, 13138635, 16101128], 3: [11235712, 16096824, 20613470, 7171637], 4: [8490112, 18798983]}","{0: ['katniss', 'robots', 'ended', 'sky', 'led', 'nature', 'shadowhunters', 'real', 'finds', 'royal', 'meet', 'second', 'kaz', 'military', 'accept'], 1: ['juliette', 'darkest', 'like', 'drink', 'loses', 'easy', 'ridding', 'prince', 'position', 'keeping', 'warned', 'lilac', 'secret', 'smear', 'bizarre'], 2: ['grief', 'eerie', 'katniss', 'starkov', '13', 'key', 'competitive', 'clave', 'deer', 'cassie', 'saving', 'adam', 'strength', 'realize', 'wealth'], 3: ['discover', 'disappearing', 'start', 'suggest', 'loses', 'committed', 'land', 'unusual', 'black', 'selling', 'certain', 'transform', 'flesh', 'shadowhunters', 'forces'], 4: ['despises', 'unsettle', 'shahrzad', '4th', 'mockingjay', 'home', 'dauntless', 'expected', 'thinks', 'spaceliner', 'shocking', 'saves', 'tattoos', 'brings', 'beautiful']}","[13206828, 10194157, 2767052, 7896527, 14061955, 9275658, 6148028, 7260188, 8306857, 17347389, 13206760, 256683, 10025305, 13104080, 13206900, 11735983, 23437156, 13138635, 16101128, 11235712, 16096824, 20613470, 7171637, 8490112, 18798983]"
b3339e93450363e6fc61e60f5ba022bf,"{0: [13496084, 17788401, 17340050], 1: [16070903, 20639274, 17983690, 17333880], 2: [11505797, 15858248, 15745950, 13372690, 17314430, 17200687, 16073738], 3: [15717943, 17617277, 17029526, 18143950, 12578077, 16113791], 4: [15760001, 17337562, 16102004, 24920901, 10818853]}","{0: ['satisfied', 'help', 'fantasy', 'someday', 'simon', 'receiving', 'maine', 'moved', 'helping', 'intended', 'access', 'taut', 'forgive', 'sex', 'scare'], 1: ['depressed', 'executive', 'heartache', 'helps', 'know', 'long', 'explores', 'runs', 'knowing', 'sexual', 'prepared', 'wave', 'pink', 'bathroom', 'nineteen'], 2: ['eyes', 'travis', 'disaster', 'hiatus', 'gaining', 'stab', 'consider', '21', 'frustration', 'heart', 'straight', 'chained', 'shaw', 'abby', 'balance'], 3: ['encounter', 'end', 'sky', 'callie', 'long', 'competition', 'happens', 'struggles', 'star', 'hot', 'beach', 'butler', 'torn', 'forgot', 'neighbor'], 4: ['door', 'unnerving', 'gpa', 'desperate', 'jocelyn', 'able', 'memories', 'terms', 'rush', 'helping', 'spending', 'fit', 'skirt', 'tate', 'seen']}","[13496084, 17788401, 17340050, 16070903, 20639274, 17983690, 17333880, 11505797, 15858248, 15745950, 13372690, 17314430, 17200687, 16073738, 15717943, 17617277, 17029526, 18143950, 12578077, 16113791, 15760001, 17337562, 16102004, 24920901, 10818853]"
507984aed8c94e98186b6ef21a5abe53,"{0: [22557272, 19486412, 16181775, 28587957, 17802724, 23435151], 1: [7863423, 18812405, 10818853, 8442457, 28187230, 27252717, 28446375], 2: [18143977, 18774964, 13158800, 18692431, 30166217, 26247008], 3: [24920901, 18693716], 4: [21853621, 15818107, 18693763, 11857408]}","{0: ['sherbourne', 'leaves', 'stops', 'grows', 'past', 'day', 'prejudice', 'stands', 'sadness', 'track', 'acquaintance', 'cedar', 'makes', 'lee', 'madeline'], 1: ['given', 'mia', 'knows', 'nick', 'day', 'north', 'grey', 'gone', 'left', 'remain', 'terribly', 'wing', 'lo', 'minute', 'sexual'], 2: ['black', 'liane', 'suburban', 'gorgeous', 'christian', 'hottest', '1926', 'capable', 'telling', 'archer', 'people', 'doerr', 'chatty', 'desperate', 'beautiful'], 3: ['feel', 'far', 'baggage', 'north', 'single', 'changes', 'breast', 'uncle', 'act', 'terribly', 'successful', 'accomplished', 'resort', 'wearing', 'look'], 4: ['dream', 'washington', 'lydia', 'dead', 'christian', 'accommodating', 'plastered', 'lee', 'trilogy', 'tormented', 'incredible', 'vianne', 'profoundly', 'strict', 'haul']}","[22557272, 19486412, 16181775, 28587957, 17802724, 23435151, 7863423, 18812405, 10818853, 8442457, 28187230, 27252717, 28446375, 18143977, 18774964, 13158800, 18692431, 30166217, 26247008, 24920901, 18693716, 21853621, 15818107, 18693763, 11857408]"
c84807d576e92c3746180ec064fbd440,"{0: [24920901, 22471294, 29533192], 1: [17788401, 28678119, 27083865, 24504274, 29519514, 31520171, 18301124], 2: [28477789, 31140847, 28597587, 25802884, 25564665, 25711641, 27152124], 3: [25772000, 22926485, 29991719, 15858248, 17617277], 4: [27362503, 27252717, 17340050]}","{0: ['say', 'haven', 'fake', 'sportscaster', 'looks', 'smile', 'relationships', 'night', 'hayes', 'carter', 'wildest', 'hooked', 'adventures', 'team', 'thing'], 1: ['harper', 'entirely', 'declan', 'house', 'excess', 'landed', 'household', 'sex', 'head', 'weeks', 'alex', 'length', 'sarcastic', 'price', 'puck'], 2: ['stick', 'exchanges', 'come', 'heard', 'getting', '1qm9tfp', 'did', 'supposedto', 'burning', 'town', 'final', 'timesbestseller', 'cole', 'bitch', 'seek'], 3: ['easton', 'cocky', 'dumplins', 'survive', 'landed', 'public', 'bare', 'hiatus', 'man', 'boyfriend', 'traipsed', 'francisco', 'watching', 'stopped', 'addicted'], 4: ['distraction', 'vacuum', 'memory', 'deeply', 'actually', 'grace', 'threatening', 'stars', 'fly', 'someday', 'seduction', 'text', 'hayes', 'bestselling', 'breaks']}","[24920901, 22471294, 29533192, 17788401, 28678119, 27083865, 24504274, 29519514, 31520171, 18301124, 28477789, 31140847, 28597587, 25802884, 25564665, 25711641, 27152124, 25772000, 22926485, 29991719, 15858248, 17617277, 27362503, 27252717, 17340050]"
2d43e0a1f7e9c0946fdf7f71fddbf7a8,"{0: [9969571, 29396738, 23732096, 6120349], 1: [25074849, 18659623, 16002136, 16164271, 13490570, 23546843, 17235026], 2: [18007564, 20299683, 23017947, 23012877], 3: [22554204, 19536001, 19351043, 17571564, 24666002], 4: [20898019, 20170404, 7202841, 25066780, 17333324]}","{0: ['rings', 'hippy', 'extraordinary', 'sooner', 'target', 'signal', 'production', 'massive', 'lets', 'hipster', 'interior', 'secret', 'wells', 'access', 'form'], 1: ['england', 'khan', 'days', 'heroics', 'key', 'melanie', 'wanted', 'epilogue', 'things', 'hire', 'secrets', 'jay', 'revolutionary', 'onstage', 'past'], 2: ['error', 'start', 'hold', 'wade', 'complete', 'genius', 'profit', 'rygoth', 'collected', 'blood', 'lockjaw', '12', 'queens', 'desire', 'acts'], 3: ['draw', 'dragons', 'comic', 'challenged', 'summary', 'khan', 'hard', 'bestselling', 'caves', 'things', 'toren', 'illustrated', 'starting', 'aren', '2044'], 4: ['dissolve', 'unjust', '2014', 'locke', 'lucifer', 'goes', 'deadpan', 'soldiers', 'symphony', 'terrible', 'spin', 'fi', 'small', 'ryall', 'tamers']}","[9969571, 29396738, 23732096, 6120349, 25074849, 18659623, 16002136, 16164271, 13490570, 23546843, 17235026, 18007564, 20299683, 23017947, 23012877, 22554204, 19536001, 19351043, 17571564, 24666002, 20898019, 20170404, 7202841, 25066780, 17333324]"
8bf745a1e2b3ec721ad079990111f114,"{0: [11870085, 13206760, 12578077, 11735983, 16143347, 15704307, 23395680, 13138635, 17131869, 15283043], 1: [10194157, 15745753, 9627755, 10429045, 10194514, 13104080, 9593911, 7896527], 2: [18692431, 8306857, 8490112, 12294652, 10798416], 4: [16068905, 19547856]}","{0: ['sardothien', 'junior', 'empire', 'spotlight', 'scarlet', 'daemon', 'raw', 'just', 'grandmother', 'smart', 'mutating', 'terrain', 'marrakesh', 'sexy', 'leather'], 1: ['echo', 'crush', 'drink', 'john', 'juliette', 'life', 'way', 'shadow', 'loves', 'like', 'noah', 'kady', 'saga7', 'wilds', 'plummets'], 2: ['karou', 'staying', 'clouds', 'horrors', 'edition', 'stumbling', 'sullivan', 'choices', 'fascinating', '17', 'dead', 'age', 'read', 'blue', 'haunting'], 3: ['distinguished', 'diseases', 'loves', 'climbs', 'beloved', 'celaena', 'training', 'sure', 'step', 'acclaimed', 'pretty', 'seemingly', 'vicious', 'lanes', 'involve'], 4: ['despite', 'vastness', 'accident', 'miracle', 'imagined', 'cyborg', 'threw', 'stared', 'forced', 'sophisticated', 'selfless', 'teeth', 'cath', 'simon', 'just']}","[11870085, 13206760, 12578077, 11735983, 16143347, 15704307, 23395680, 13138635, 17131869, 15283043, 10194157, 15745753, 9627755, 10429045, 10194514, 13104080, 9593911, 7896527, 18692431, 8306857, 8490112, 12294652, 10798416, 16068905, 19547856]"
b62e7452ce0cebbd1cfed2fe5b6852a5,"{0: [11870085, 22267616, 15507958, 17798649, 16068905], 1: [25686927, 15717943, 5199022, 11235712, 7314827, 15745753], 2: [20639274, 24920901, 2767052, 13246997, 11735983, 13206900], 3: [17788401, 16096824, 12384681, 18007564, 14061520], 4: [15858248, 13206828, 6382879]}","{0: ['sergeant', 'fends', 'home', 'stop', 'homicide', 'persistent', 'spots', 'retrieve', 'tragic', 'adoptive', 'generation', 'miles', 'despite', 'katniss', 'sex'], 1: ['sky', 'despite', 'exploring', 'hitman', 'cinder', 'honor', 'lot', 'fall', 'wet', 'learn', 'head', 'leaving', 'self', 'throat', 'quit'], 2: ['grief', 'winter', 'continue', 'support', 'hopeless', 'cross', 'college', 'fan', '13th', 'afters', 'graduation', 'formed', 'distance', 'silent', 'hit'], 3: ['emerge', 'eleanor', 'feyre', 'lot', 'walk', 'ideas', 'consists', 'sight', 'badly', 'breaking', 'unable', 'starve', 'isn', 'thenew', 'surgeon'], 4: ['downs', 'jack', 'volatile', 'caroline', 'accomplice', 'handsome', 'ordered', 'signed', 'dexter', 'trek', 'strong', 'friends', 'starting', 'town', 'tried']}","[11870085, 22267616, 15507958, 17798649, 16068905, 25686927, 15717943, 5199022, 11235712, 7314827, 15745753, 20639274, 24920901, 2767052, 13246997, 11735983, 13206900, 17788401, 16096824, 12384681, 18007564, 14061520, 15858248, 13206828, 6382879]"
b78a9143ca2f0c4c7361694dc6cb0500,"{0: [13206760, 16096824, 17378508, 16069030, 20560137, 18006496], 1: [18798983, 20613470, 14061955, 17347389, 22489107, 17927395], 2: [23437156, 13206900, 23395680, 8490112, 16101128, 16068905], 3: [10194157, 7896527, 14061957], 4: [11235712, 13206828, 13138635, 22055262]}","{0: ['ruler', 'killing', 'face', 'snow', 'grandmother', 'realize', 'shape', 'marissa', 'movie', 'kindness', 'stiefvater', 'scarlet', 'like', 'actuallygrows', 'arin'], 1: ['khalid', 'lunar', 'deadly', 'emperor', 'endovier', 'gathering', 'kindred', 'survived', 'warriors', 'evil', 'world', 'london', 'roommates', 'plummets', 'security'], 2: ['enemy', 'stands', 'kingdom', 'kaz', 'conquers', 'really', 'hunted', '1st', 'want', 'afternoon', 'stretch', 'cold', 'high', 'depending', 'brutal'], 3: ['dressing', 'drawn', 'trained', 'great', 'submit', 'lunar', 'completely', 'black', 'challenge', 'caverns', 'captain', 'starbound', 'accomplice', 'prints', 'scarlet'], 4: ['devil', 'unofficially', 'cinder', 'decade', 'cress', 'academy', 'met', 'levana', 'includes', 'kell', 'thenew', 'speaks', 'forest', 'silk', 'scattered']}","[13206760, 16096824, 17378508, 16069030, 20560137, 18006496, 18798983, 20613470, 14061955, 17347389, 22489107, 17927395, 23437156, 13206900, 23395680, 8490112, 16101128, 16068905, 10194157, 7896527, 14061957, 11235712, 13206828, 13138635, 22055262]"
b4226eb970603b17a0d5233b582b5a32,"{0: [8306857, 2767052, 7686667, 10215349, 7171637, 6068551], 1: [11735983, 9565548, 7260188, 8525590, 6148028, 8235178, 9378297], 2: [7735333, 12578077, 10025305, 3236307, 7719245], 3: [10194514, 11563110], 4: [11870085, 9275658, 256683, 13138635, 13449693]}","{0: ['sekemoto', 'hardly', 'explain', 'soon', 'stared', 'learns', 'resonance', 'new', 'hate', 'sentence', 'live', 'dangerous', 'winning', 'hot', 'accept'], 1: ['destroyed', 'entangled', 'ismae', 'escape', 'happen', 'wealth', 'tris', 'icy', 'prove', 'rage', 'hatred', 'short', 'seeks', 'thousand', 'icarus'], 2: ['stranger', 'daemon', 'creatures', 'friends', 'hazel', 'escapes', 'discovers', 'paranormal', 'convent', 'fans', '13', 'love', 'afraid', 'suspect', 'handsome'], 3: ['edition', 'eccentric', 'ismae', 'visions', 'create', 'basement', 'cas', 'twists', 'play', 'teenager', 'strip', 'able', 'radical', 'shadowhunters', 'highly'], 4: ['doing', 'victorian', 'lot', 'fell', 'abilities', 'like', 'genetic', 'devices', 'clary', 'speaks', 'june', 'bold', 'treatment', 'sticking', 'shape']}","[8306857, 2767052, 7686667, 10215349, 7171637, 6068551, 11735983, 9565548, 7260188, 8525590, 6148028, 8235178, 9378297, 7735333, 12578077, 10025305, 3236307, 7719245, 10194514, 11563110, 11870085, 9275658, 256683, 13138635, 13449693]"
d6804aa6e3a96b8e1104b8b9ac3fe882,"{0: [23395680, 20613470, 22055262, 22489107, 18006496, 14061955, 14061957], 1: [23437156, 10194157, 17347389, 17675462, 15704307], 2: [13206900, 13206828, 13206760, 11235712, 18798983, 17927395, 19547856], 3: [17378508, 17378527, 20560137], 4: [16096824, 18692431, 22299763]}","{0: ['rich', 'invaded', 'fairest', 'shoulders', 'lunar', 'sequel', 'forces', 'mal', 'land', 'pursued', 'afoot', 'alina', 'truth', 'mislead', 'irrepressible'], 1: ['defiant', 'epic', 'interference', 'london', 'ex', 'past', 'isn', 'policy', 'leigh', 'sinister', 'warrior', 'returns', 'let', 'adam', 'suicide'], 2: ['cinder', 'correspondence', 'speak', 'jeans', 'commonwealth', 'step', 'galactic', 'example', 'fugitive', 'stopping', 'abandoned', 'disappear', 'separated', 'intentions', 'want'], 3: ['emails', 'email', 'choices', 'london', 'contests', 'bond', 'tow', 'secretly', 'storytelling', 'speck', 'adorable', 'plotting', 'saga1', 'things', 'unstoppable'], 4: ['dossier', 'unleash', 'admired', 'martial', 'grandmother', 'derailed', 'impossible', 'olly', 'survive', 'terrible', 'slips', 'finally', 'shirt', 'shades', 'sweeping']}","[23395680, 20613470, 22055262, 22489107, 18006496, 14061955, 14061957, 23437156, 10194157, 17347389, 17675462, 15704307, 13206900, 13206828, 13206760, 11235712, 18798983, 17927395, 19547856, 17378508, 17378527, 20560137, 16096824, 18692431, 22299763]"
7543374af03e015ffc03268e0b4fde1c,"{0: [12578077, 6644117, 7896527, 6527740], 1: [11235712, 11870085, 10194514, 13047090, 8490112, 13206760, 16096824], 2: [8306857, 2767052, 9593911, 7260188, 8685612], 3: [256683, 10194157, 6148028], 4: [10429045, 13104080, 10215349, 15717943, 9565548, 9275658]}","{0: ['sacrifice', 'growing', 'erudite', 'slums', 'light', 'shifted', 'reason', 'meghan', 'access', 'meet', 'grows', 'sardothien', 'fell', 'looming', 'heartbreaking'], 1: ['decade', 'earth', 'karou', 'gripping', 'eliminations', 'prisoner', 'gruff', 'warriors', 'fault', 'holder', 'rose', 'post', 'sekemoto', 'lunar', 'night'], 2: ['stand', 'core', '13', 'guarded', 'growing', 'fixes', 'embrace', 'struggles', 'color', 'destiny', 'actuallygrows', 'strangely', 'rebel', 'finally', 'capitol'], 3: ['dodgy', 'divided', 'tribute', 'peeta', 'karou', 'contestants', 'believing', 'cares', 'near', 'fellow', 'success', 'stared', 'academy', 'prison', 'wants'], 4: ['didn', 'use', 'decisions', 'free', 'abnegation', 'lunar', 'sparks', 'night', 'fray', 'thieves', 'famous', 'shrinking', 'screaming', 'tangled', 'thought']}","[12578077, 6644117, 7896527, 6527740, 11235712, 11870085, 10194514, 13047090, 8490112, 13206760, 16096824, 8306857, 2767052, 9593911, 7260188, 8685612, 256683, 10194157, 6148028, 10429045, 13104080, 10215349, 15717943, 9565548, 9275658]"
af57bfd3f6bcb24671637ce219689f9c,"{0: [13206760, 22557272, 32075671, 18081809, 9627755], 1: [18692431, 16096824, 19547856, 16143347, 18460392, 10194157, 22489107], 2: [15745753, 13206828, 23395680, 23437156, 11235712, 20820994, 20613470], 3: [13206900, 16068905, 15507958], 4: [18798983, 17347389, 17675462]}","{0: ['say', 'kindness', 'example', 'georgie', 'stands', 'real', 'life', 'snow', 'school', 'misfits', 'niven', 'kinds', 'wolf', 'stretch', 'afters'], 1: ['data', 'encounters', 'kid', 'predict', 'book', 'long', 'mean', 'weird', 'ensconced', 'king', 'black', 'said', 'suspense', 'forever', 'shattered'], 2: ['stepsister', 'clothes', 'knit', 'kaz', 'commuter', 'house', 'ensuring', 'suicide', 'ability', 'really', 'happened', 'track', 'truth', 'wealth', 'depending'], 3: ['draws', 'drama', 'cath', 'common', 'snow', 'ordinary', 'mean', 'characters', 'admired', 'booth', 'learns', 'turn', 'stepmother', 'suspense', 'stolen'], 4: ['directly', 'adam', 'village', 'murder', 'interference', 'days', 'speaks', 'things', 'tiny', 'start', 'old', 'finally', 'senior', 'tormented', 'khalid']}","[13206760, 22557272, 32075671, 18081809, 9627755, 18692431, 16096824, 19547856, 16143347, 18460392, 10194157, 22489107, 15745753, 13206828, 23395680, 23437156, 11235712, 20820994, 20613470, 13206900, 16068905, 15507958, 18798983, 17347389, 17675462]"
1c845473e18c23f917126cb29bc8d243,"{0: [11594337, 10128428, 8621462, 10626594, 11737313], 1: [8306857, 20701984, 15937108, 12432220, 16054808], 2: [11387515, 11870085, 16052012, 5310515, 22504701, 7735333, 17262290], 3: [22749539, 15944406, 18263725, 3236307, 23615709], 4: [20912424, 13262061, 22521973]}","{0: ['resonance', 'katherine', 'enticing', 'siobhan', 'minutes', 'self', 'prevent', 'accustomed', 'lucky', 'taste', 'katsa', 'art', 'mall', 'window', 'laughing'], 1: ['joy', 'cruel', 'earnhardt', 'el', 'keeley', 'living', 'outsider', 'remain', 'beatrice', 'leaving', 'watches', 'left', 'safer', 'pennsylvania', 'endearing'], 2: ['girl', 'cleaner', 'son', 'kendrick', 'adventure', 'elderly', 'journey', 'death', 'storytelling', '14', 'prevented', 'exploring', 'chocolate', 'stolen', 'roller'], 3: ['disaster', 'different', 'living', 'ivy', 'class', 'sherm', 'black', 'cassia', 'town', 'fast', 'kind', 'strength', 'sound', 'abound', 'pena'], 4: ['deformity', 'unify', 'matt', 'ada', 'abnegation', 'susan', 'seventh', 'text', 'hasn', 'curves', 'room', 'slowly', 'fact', 'taken', 'doesn']}","[11594337, 10128428, 8621462, 10626594, 11737313, 8306857, 20701984, 15937108, 12432220, 16054808, 11387515, 11870085, 16052012, 5310515, 22504701, 7735333, 17262290, 22749539, 15944406, 18263725, 3236307, 23615709, 20912424, 13262061, 22521973]"
a04990a9062191f84d05d44581872e86,"{0: [7260188, 6644117, 7735333, 11870085, 7747064, 7719245], 1: [2767052, 8306857, 6304335, 6654313, 9593911], 2: [6148028, 256683, 6068551, 7171637, 7686667], 3: [11735983, 3236307, 8685612, 6527740], 4: [1582996, 8525590, 8490112, 71811, 1656001]}","{0: ['ride', 'investigate', 'enticing', 'slaying', 'shadows', 'quarter', 'known', 'faery', 'lost', 'miraculously', 'invisible', 'romance', 'storytelling', 'ace', 'appears'], 1: ['day', 'secret', 'dusty', 'interested', 'iron', 'wate', 'lissa', 'edition', 'post', 'learn', 'rewritten', 'personal', 'factions', 'lives', 'wilds'], 2: ['forces', 'spreading', 'irreverent', 'conflict', 'effort', 'shadowhunters', 'time', 'cole', 'suddenly', '13', 'denying', 'warlocks', 'like', 'afar', 'struggling'], 3: ['districts', 'lissa', 'distance', 'sacrifices', 'katsa', 'complete', 'fall', 'veronica', 'bones', 'change', 'tri', 'initiation', 'kill', 'sides', 'support'], 4: ['devices', 'vampire', 'rhine', 'sold', 'abnegation', 'matter', 'thoughts', 'teeth', 'growing', 'deadly', 'short', 'exploring', 'bus', 'low', 'sam']}","[7260188, 6644117, 7735333, 11870085, 7747064, 7719245, 2767052, 8306857, 6304335, 6654313, 9593911, 6148028, 256683, 6068551, 7171637, 7686667, 11735983, 3236307, 8685612, 6527740, 1582996, 8525590, 8490112, 71811, 1656001]"
951a6001dea709fe3743516b144634ea,"{0: [13206828, 7896527, 20613470, 16101128], 1: [16096824, 13206900, 11870085, 18798983, 22055262], 2: [13206760, 23395680, 23437156, 8490112, 16068905, 17378508, 18007564], 3: [17347389, 17131869, 15745753], 4: [11235712, 15704307, 14061955, 13138635, 18692431, 19547856]}","{0: ['roommate', 'evan', 'kid', 'slowly', 'freedom', 'monstrous', 'shadow', 'question', 'westfall', 'marble', 'kids', 'run', 'stay', 'ley', 'actually'], 1: ['dark', 'lunar', 'eliminations', 'kaz', 'kill', 'lives', 'emperor', 'wave', 'roam', 'person', 'shahrzad', 'search', 'prague', 'forces', 'live'], 2: ['handsome', 'spotlight', 'comfort', 'killing', 'enchant', 'karou', 'civilized', 'stranded', 'group', 'bright', 'thing', 'files', 'war', 'kill', '18'], 3: ['dossier', 'doorways', 'cabeswater', 'acclaimed', 'standing', 'lunar', 'lasts', 'college', 'best', 'cassie', 'told', 'series', 'street', 'marko', 'power'], 4: ['determined', 'unlucky', 'ability', 'terrain', 'megacorporations', 'imprisoned', 'data', 'lilac', 'fall', 'song', 'fixes', 'survive', 'test', 'signal', 'alina']}","[13206828, 7896527, 20613470, 16101128, 16096824, 13206900, 11870085, 18798983, 22055262, 13206760, 23395680, 23437156, 8490112, 16068905, 17378508, 18007564, 17347389, 17131869, 15745753, 11235712, 15704307, 14061955, 13138635, 18692431, 19547856]"
69f90ac336d51207e11f119dbb3179dc,"{0: [18007564, 15704307, 186074, 6381205, 6101718, 22055262, 17131869, 11235712, 8490112], 1: [15839976, 2213661, 1215032], 2: [15783514, 22544764, 20170404, 9361589, 2767052, 13538873, 9533378], 3: [6148028, 15819028, 7260188], 4: [13496, 18143977, 17333324]}","{0: ['soldiers', 'observation', 'supplies', 'future', 'stranded', 'rampaging', 'obstacle', 'young', 'tale', 'sees', 'isn', 'precede', 'soul', 'participate', 'school'], 1: ['fear', 'disgraced', 'famous', 'north', 'plus', 'kvothe', 'penniless', 'road', 'occult', 'whispers', 'snowy', 'adventures', 'stands', 'saga1', 'peeta'], 2: ['life', 'sweat', 'occupy', 'daringly', 'felurian', 'celia', 'announcements', 'tents', 'selected', 'crude', 'theater', 'unbeknownst', '13', 'dream', 'clientele'], 3: ['katniss', 'end', 'encountered', 'jinni', 'plus', 'safe', 'dangerous', 'circus', 'corners', 'unfortunately', 'chava', 'thinking', 'convinced', 'sword', 'age'], 4: ['earlier', 'volumes', 'treachery', 'try', 'survive', 'afraid', 'psychologically', 'struggle', 'magic', 'districts', 'history', 'colossal', 'spends', 'counts', 'away']}","[18007564, 15704307, 186074, 6381205, 6101718, 22055262, 17131869, 11235712, 8490112, 15839976, 2213661, 1215032, 15783514, 22544764, 20170404, 9361589, 2767052, 13538873, 9533378, 6148028, 15819028, 7260188, 13496, 18143977, 17333324]"
3aee9278dddcc99d8e0af367dff3d037,"{0: [18007564, 8442457, 19063, 16160797, 18693763], 1: [15745753, 16181775, 9969571, 7937843], 2: [18143977, 11870085, 20170404, 15783514, 19486412, 18293427, 2767052], 3: [9361589, 21853621, 17333223, 4667024, 13538873], 4: [22557272, 18774964, 15790842, 13158800]}","{0: ['sign', 'local', 'golden', 'striped', 'stillbirth', 'sassiest', 'moving', 'plot', 'project', 'locks', 'hidden', 'deceits', 'abide', 'tracker', 'books'], 1: ['deceits', 'funeral', 'lines', 'perfect', 'whirlwind', 'games', 'love', 'obsession', 'long', 'head', 'jack', 'short', 'occupied', 'rep', 'soul'], 2: ['surprising', 'chances', 'looks', 'informs', 'group', 'devastation', 'genetics', 'brutal', 'terminal', '13th', 'celeste', 'big', 'televised', 'save', 'doerr'], 3: ['theo', 'fell', 'feed', 'bookstore', 'perfect', 'marco', 'underway', 'survival', 'returned', 'celebration', 'large', 'web', 'australia', 'small', 'alienated'], 4: ['drawing', 'volunteers', 'todd', '2007', 'pragmatic', 'smile', 'investigates', 'deep', 'ove', 'true', 'suffocating', 'happened', 'strict', 'storied', 'poignant']}","[18007564, 8442457, 19063, 16160797, 18693763, 15745753, 16181775, 9969571, 7937843, 18143977, 11870085, 20170404, 15783514, 19486412, 18293427, 2767052, 9361589, 21853621, 17333223, 4667024, 13538873, 22557272, 18774964, 15790842, 13158800]"
